timestamp,magnitude,depth,location
2024-02-27 20:28:13,4.0,81.9,San Francisco
2024-08-11 06:19:59,7.2,56.8,Paris
2024-08-07 20:59:49,6.0,32.6,Santiago
2024-01-16 17:46:20,3.4,24.6,Los Angeles
2024-02-24 06:08:52,4.8,70.8,Sacramento
2024-12-06 02:42:54,5.8,44.8,Los Angeles
2024-02-25 22:16:26,4.6,49.1,Lima
2024-06-15 21:15:44,4.1,80.6,Manila
2024-09-07 02:45:35,3.4,30.3,Sacramento
2024-03-26 08:10:18,6.1,54.2,Lima
2024-10-22 07:41:11,7.8,68.0,San Diego
2024-10-29 09:27:53,8.7,97.3,Sacramento
2024-11-13 10:54:19,8.4,31.9,Shanghai
2024-11-29 04:07:11,4.7,91.9,San Francisco
2024-09-11 02:54:20,3.4,29.9,Sacramento
2024-02-25 13:33:42,8.4,95.9,Jakarta
2024-02-25 13:11:17,5.2,90.0,Moscow
2024-03-03 21:49:25,5.0,11.4,Fresno
2024-03-20 01:08:32,7.9,52.5,Fresno
2024-08-20 02:23:54,7.2,90.8,Fresno
2024-10-11 07:31:31,5.7,27.8,Los Angeles
2024-04-08 15:13:48,7.1,69.0,Sacramento
2024-11-13 16:49:49,8.2,90.6,Lima
2024-11-28 04:21:58,7.3,24.0,San Francisco
2024-03-13 20:56:47,3.8,11.3,Santiago
2024-03-19 18:34:06,7.7,75.5,Manila
2024-09-19 14:34:50,8.2,92.8,Manila
2024-10-28 10:04:33,4.1,65.0,Los Angeles
2024-06-03 16:42:47,8.9,9.7,Tokyo
2024-10-31 04:04:35,5.3,74.9,Paris
2024-08-15 10:13:42,4.2,31.9,San Francisco
2024-06-15 08:06:51,6.8,40.6,Los Angeles
2024-03-09 14:56:01,8.1,21.1,Fresno
2024-08-26 09:58:42,6.2,55.2,Santiago
2024-01-30 14:47:50,7.6,16.0,San Francisco
2024-09-17 05:37:21,4.6,20.0,Istanbul
2024-08-09 02:54:03,4.7,23.2,Los Angeles
2024-12-17 16:17:25,6.8,83.7,San Diego
2024-01-15 06:49:38,5.7,81.9,Sacramento
2024-08-17 03:18:22,3.4,32.7,Sacramento
2024-12-25 16:13:26,4.2,89.5,Shanghai
2024-09-09 12:41:10,5.4,42.4,San Francisco
2024-11-16 17:01:42,7.9,31.7,Los Angeles
2024-06-17 13:31:42,7.5,61.9,Paris
2024-11-06 14:47:08,4.2,94.4,Fresno
2024-11-12 21:07:47,4.8,69.4,San Francisco
2024-01-10 07:47:40,4.3,56.0,Sacramento
2024-08-11 06:12:58,8.5,59.0,Sacramento
2024-07-20 09:15:46,4.3,13.5,San Francisco
2024-09-22 23:50:56,5.8,93.1,Sacramento
2024-06-05 02:36:10,7.4,53.8,Berlin
2024-05-02 19:10:30,4.3,94.5,Sacramento
2024-12-30 03:55:59,7.7,90.4,San Diego
2024-03-01 16:16:51,5.2,49.5,Tehran
2024-04-17 20:41:19,6.5,45.3,Tokyo
2024-02-06 15:52:22,7.3,75.4,Sacramento
2024-03-19 09:56:31,8.9,9.0,Sacramento
2024-05-17 10:07:56,7.2,38.6,Fresno
2024-02-25 03:51:34,7.0,14.2,Tokyo
2024-08-31 23:53:17,6.7,72.1,Berlin
2024-01-04 06:55:28,8.3,88.1,Santiago
2024-11-10 17:04:39,3.3,31.7,San Diego
2024-12-28 16:26:28,7.2,84.9,Manila
2024-02-28 16:20:12,7.2,47.5,Tehran
2024-06-20 03:13:56,7.9,12.1,Fresno
2024-01-11 03:33:42,7.8,91.0,Tokyo
2024-01-14 02:08:09,3.6,66.2,New York
2024-05-31 17:55:37,8.5,94.2,Fresno
2024-09-12 22:54:37,6.9,51.1,Moscow
2024-01-03 23:08:59,8.0,16.6,Sacramento
2024-01-13 14:22:16,5.3,79.1,Rome
2024-02-19 15:46:19,6.3,80.5,Tehran
2024-04-16 18:05:31,6.7,54.2,Mexico City
2024-04-13 09:06:25,3.7,75.9,Fresno
2024-07-18 08:38:32,7.2,72.4,Los Angeles
2024-10-02 08:28:53,7.4,55.4,Tokyo
2024-06-02 03:43:20,7.3,8.1,Los Angeles
2024-05-15 05:33:07,3.3,89.6,San Francisco
2024-07-03 04:43:39,8.1,66.4,Fresno
2024-02-14 13:32:42,7.1,50.9,San Diego
2024-06-08 10:36:25,8.6,50.6,Tehran
2024-06-01 23:44:58,4.9,59.7,Moscow
2024-11-25 01:47:17,8.9,46.6,San Diego
2024-02-04 00:22:17,8.2,65.9,Santiago
2024-11-12 17:23:14,5.0,80.6,Delhi
2024-01-24 02:09:25,4.6,97.9,Fresno
2024-03-18 16:46:13,9.0,62.8,Los Angeles
2024-03-16 09:38:16,7.8,21.3,Fresno
2024-06-07 09:23:42,6.4,53.3,Mexico City
2024-12-15 05:33:27,4.9,76.0,Tehran
2024-12-27 15:01:52,3.0,50.3,Fresno
2024-09-25 21:07:50,6.3,76.8,Jakarta
2024-11-10 22:08:14,3.9,58.0,Sacramento
2024-03-20 10:42:56,3.9,93.1,Moscow
2024-01-07 22:21:01,8.0,60.1,Tehran
2024-11-23 10:51:30,4.3,40.2,Fresno
2024-04-26 13:55:40,6.0,27.0,San Diego
2024-10-10 09:02:58,5.3,20.7,Sacramento
2024-06-27 02:07:19,5.5,5.2,Los Angeles
2024-12-27 14:29:34,4.1,66.6,Delhi
2024-03-02 23:39:45,7.5,57.5,Sacramento
2024-11-30 15:42:30,8.8,94.4,San Francisco
2024-08-15 21:13:33,5.8,57.3,Moscow
2024-05-26 15:17:02,5.8,16.4,Paris
2024-05-18 04:03:21,5.4,12.6,Moscow
2024-05-31 12:28:03,3.3,47.4,Fresno
2024-04-23 12:23:17,8.4,85.6,Los Angeles
2024-11-02 15:49:35,7.9,6.5,San Francisco
2024-12-29 08:49:46,5.7,85.3,Manila
2024-06-18 08:13:35,8.2,94.0,San Diego
2024-11-20 07:38:09,5.8,5.7,Manila
2024-05-04 11:33:57,6.1,71.6,San Francisco
2024-05-10 16:15:43,5.8,69.9,San Diego
2024-11-18 17:48:39,4.1,24.7,Sacramento
2024-11-16 17:51:09,8.9,91.4,Delhi
2024-09-04 17:36:15,7.3,38.6,Shanghai
2024-01-31 21:15:51,4.4,6.0,San Diego
2024-03-16 05:42:37,6.5,52.7,Rome
2024-05-10 21:55:40,3.7,42.1,San Francisco
2024-01-26 06:53:47,3.3,78.6,Fresno
2024-08-10 01:12:20,8.2,59.3,San Diego
2024-06-17 03:31:50,5.6,21.7,San Francisco
2024-01-24 08:24:25,6.3,88.9,Sacramento
2024-02-14 00:14:10,8.1,25.7,Berlin
2024-04-29 17:10:25,5.0,25.2,Istanbul
2024-07-05 07:02:57,5.5,75.3,Los Angeles
2024-09-30 11:41:07,5.9,79.7,San Francisco
2024-09-05 18:55:26,6.0,95.9,Lima
2024-03-10 08:44:31,3.1,93.1,Berlin
2024-06-03 17:21:41,6.7,9.1,Los Angeles
2024-06-17 00:32:37,5.0,72.4,Paris
2024-04-13 12:12:43,9.0,98.9,Mexico City
2024-07-09 16:39:10,6.7,46.9,San Francisco
2024-03-15 19:26:52,6.8,79.1,San Diego
2024-09-25 22:03:50,6.8,64.1,Berlin
2024-04-28 23:53:54,3.9,45.3,Sacramento
2024-08-29 06:45:01,6.2,60.3,Berlin
2024-12-15 10:28:10,8.3,67.9,Sacramento
2024-09-02 09:41:21,4.9,70.6,Fresno
2024-06-12 02:39:33,5.9,99.2,Sacramento
2024-04-09 22:24:19,3.8,86.7,San Francisco
2024-01-30 21:38:32,7.0,72.2,San Francisco
2024-03-19 06:42:15,6.0,92.1,Los Angeles
2024-08-09 08:24:30,6.3,19.6,Los Angeles
2024-12-09 20:47:19,7.5,89.4,San Diego
2024-11-13 01:52:27,6.6,62.2,San Diego
2024-09-11 11:50:58,7.2,97.7,Los Angeles
2024-03-24 02:23:05,3.7,11.8,San Diego
2024-10-23 13:55:16,7.5,73.5,San Francisco
2024-03-20 23:08:01,7.1,35.6,Fresno
2024-12-28 12:30:37,6.0,80.5,Berlin
2024-04-28 03:31:44,4.1,45.2,Los Angeles
2024-07-21 22:31:27,5.3,75.7,San Francisco
2024-06-29 01:50:23,6.8,10.0,Lima
2024-12-19 07:29:57,6.3,76.8,Delhi
2024-05-14 18:36:17,5.2,7.2,San Diego
2024-09-03 17:51:41,8.1,24.1,San Francisco
2024-09-07 22:52:16,8.7,41.5,Fresno
2024-07-31 00:59:08,3.6,80.2,Delhi
2024-11-19 05:55:53,7.1,50.2,San Diego
2024-01-02 20:03:45,7.3,59.6,New York
2024-02-09 00:41:50,5.4,66.7,Berlin
2024-03-17 21:21:04,5.1,9.4,Fresno
2024-11-23 00:27:52,5.0,31.6,San Diego
2024-01-22 15:13:54,4.3,75.0,Shanghai
2024-10-03 17:49:08,7.9,34.3,Los Angeles
2024-06-02 13:06:39,7.6,86.8,Los Angeles
2024-04-25 07:25:58,4.4,35.9,Istanbul
2024-03-25 07:36:26,5.8,95.4,Fresno
2024-01-27 15:43:38,6.0,33.8,San Francisco
2024-11-09 07:11:01,6.5,28.3,San Diego
2024-07-21 13:50:04,3.6,40.0,San Francisco
2024-12-14 22:48:16,4.4,87.7,Fresno
2024-08-18 15:49:43,7.9,30.2,Los Angeles
2024-03-29 13:04:46,8.4,51.1,New York
2024-01-06 20:51:24,6.4,15.0,Fresno
2024-01-01 06:48:25,7.2,78.7,San Francisco
2024-02-04 05:15:19,7.6,50.0,San Diego
2024-05-13 12:54:29,6.3,85.5,San Francisco
2024-05-28 14:24:06,8.1,74.4,Fresno
2024-09-29 00:02:33,7.9,54.4,Moscow
2024-04-04 13:06:49,3.1,37.8,Moscow
2024-08-02 12:23:40,8.2,49.3,Rome
2024-05-15 01:19:51,5.1,42.5,Los Angeles
2024-06-16 22:12:45,3.5,57.8,Istanbul
2024-10-22 01:24:22,6.7,48.6,Tokyo
2024-10-08 12:21:56,8.9,8.9,San Diego
2024-03-27 13:05:32,7.6,59.7,Santiago
2024-11-24 12:36:17,6.9,37.5,Jakarta
2024-02-15 00:00:39,7.2,22.1,Los Angeles
2024-09-23 16:25:56,4.0,75.9,San Diego
2024-03-13 02:19:27,3.0,5.5,Berlin
2024-11-06 11:27:21,7.5,90.2,Sacramento
2024-04-11 09:07:00,4.0,40.7,Los Angeles
2024-02-28 02:06:14,5.5,97.1,New York
2024-02-26 23:59:01,5.1,36.7,San Diego
2024-04-15 11:39:22,3.9,45.0,Sacramento
2024-10-30 14:04:56,8.7,95.4,Los Angeles
2024-10-10 15:59:38,4.5,25.0,New York
2024-01-21 18:26:27,6.6,37.9,San Francisco
2024-11-12 02:45:15,8.8,53.7,Moscow
2024-08-22 15:13:21,8.1,70.5,San Francisco
2024-11-04 19:40:23,4.9,65.8,Delhi
2024-12-08 01:14:11,6.1,71.7,Berlin
2024-09-15 22:09:24,3.9,16.6,Fresno
2024-02-14 15:58:40,6.8,79.4,San Francisco
2024-01-03 17:28:20,8.2,75.0,San Diego
2024-04-14 22:24:30,4.0,25.9,San Francisco
2024-06-06 11:43:47,4.4,85.8,San Diego
2024-05-14 13:16:57,6.9,59.0,San Francisco
2024-11-22 22:11:24,5.3,99.1,Tokyo
2024-05-01 16:01:38,7.3,46.0,Tokyo
2024-03-07 11:38:21,4.1,23.4,Sacramento
2024-08-16 14:56:41,5.6,19.5,Sacramento
2024-08-26 22:51:11,6.2,47.6,Los Angeles
2024-12-10 04:06:43,6.5,20.1,Mexico City
2024-07-15 22:33:11,5.7,66.9,Los Angeles
2024-11-20 12:14:57,5.6,40.5,San Diego
2024-01-19 02:38:50,3.6,5.1,Los Angeles
2024-09-19 03:49:00,4.5,98.6,San Francisco
2024-03-17 21:56:58,6.2,34.0,Istanbul
2024-07-12 06:59:22,5.2,71.0,Los Angeles
2024-04-17 18:22:06,4.6,96.2,New York
2024-08-11 01:25:04,8.1,42.4,Fresno
2024-04-21 14:28:24,8.0,70.9,Berlin
2024-06-24 02:41:08,7.4,52.3,San Francisco
2024-03-19 04:35:39,4.9,12.4,Los Angeles
2024-08-31 23:53:51,4.9,87.6,Fresno
2024-05-19 01:41:05,4.8,76.6,San Francisco
2024-06-15 08:55:23,3.9,21.9,San Diego
2024-01-23 10:44:46,3.1,98.7,Sacramento
2024-06-28 02:24:40,8.9,54.1,Delhi
2024-07-17 11:13:49,3.0,31.5,Los Angeles
2024-12-06 13:17:53,4.1,21.2,San Francisco
2024-12-09 09:40:44,5.0,95.4,Fresno
2024-06-17 21:03:43,3.5,25.8,San Francisco
2024-05-19 10:22:05,5.5,21.7,Tokyo
2024-06-16 16:40:26,5.7,8.1,Mexico City
2024-05-24 08:01:08,4.8,34.7,San Diego
2024-10-10 22:08:00,4.7,46.9,Sacramento
2024-06-01 15:53:00,6.2,9.2,San Francisco
2024-09-18 06:28:14,7.0,12.6,Santiago
2024-05-14 15:50:09,4.1,31.1,Paris
2024-10-31 17:44:56,6.3,40.1,Shanghai
2024-06-15 22:44:52,3.5,99.4,San Diego
2024-11-17 01:45:10,6.3,50.3,Istanbul
2024-12-05 08:29:25,5.5,26.6,Tehran
2024-07-08 16:55:09,6.4,36.4,Los Angeles
2024-07-24 16:57:24,4.5,39.1,Sacramento
2024-07-09 06:10:48,3.7,19.8,Tehran
2024-01-18 18:16:48,5.6,62.4,Fresno
2024-02-13 21:17:28,4.7,23.9,Los Angeles
2024-03-28 07:30:55,6.3,14.4,San Francisco
2024-07-11 10:30:13,5.5,13.1,Los Angeles
2024-10-20 06:07:57,8.6,42.8,Sacramento
2024-03-13 03:56:53,3.6,19.4,Tehran
2024-12-22 21:49:15,6.8,81.0,Moscow
2024-07-20 03:55:48,5.9,6.0,Berlin
2024-06-07 03:18:27,6.0,92.9,Fresno
2024-09-25 21:26:30,6.3,62.6,Fresno
2024-05-15 21:03:30,8.1,9.3,Lima
2024-07-11 02:03:34,4.4,77.9,Los Angeles
2024-01-07 09:46:40,4.8,93.3,Fresno
2024-11-16 02:05:27,5.9,6.3,Santiago
2024-04-12 06:06:15,5.2,80.5,Los Angeles
2024-10-02 14:33:08,8.7,52.1,Los Angeles
2024-09-25 15:27:14,8.6,36.8,Fresno
2024-06-10 06:42:16,7.8,20.5,Los Angeles
2024-11-19 01:02:12,5.8,13.4,Jakarta
2024-08-26 06:30:23,6.6,91.5,Los Angeles
2024-08-01 03:21:05,7.0,71.2,Sacramento
2024-02-03 22:50:36,6.5,94.7,San Diego
2024-04-05 14:55:13,6.2,62.9,San Francisco
2024-04-16 05:25:32,5.9,11.2,Jakarta
2024-05-31 08:00:40,6.3,12.1,Sacramento
2024-12-19 11:31:03,3.9,37.3,San Diego
2024-03-12 16:54:30,7.6,38.1,Lima
2024-02-11 02:31:08,6.8,95.5,Rome
2024-04-22 21:01:26,7.3,25.3,San Diego
2024-09-26 12:29:11,6.9,28.8,Fresno
2024-01-31 14:32:18,3.0,41.2,Fresno
2024-06-10 19:48:16,5.3,72.7,Santiago
2024-08-10 19:46:35,5.9,13.8,Manila
2024-07-22 05:12:14,3.4,67.9,Delhi
2024-12-18 16:31:53,7.7,23.3,Sacramento
2024-02-12 16:22:26,6.3,50.6,San Francisco
2024-08-20 07:06:06,5.9,51.7,Sacramento
2024-10-11 10:21:43,8.6,96.7,Sacramento
2024-11-18 09:05:53,5.1,62.4,Jakarta
2024-06-14 15:59:10,8.9,54.4,San Diego
2024-05-28 03:32:11,7.4,45.3,Mexico City
2024-12-21 15:36:19,4.3,58.1,San Diego
2024-07-11 04:23:50,7.3,43.9,Los Angeles
2024-08-31 05:30:29,5.3,80.8,Jakarta
2024-03-06 04:01:05,4.6,44.2,Mexico City
2024-03-31 21:10:17,3.6,40.9,San Francisco
2024-04-26 16:54:40,3.6,23.6,San Diego
2024-02-03 16:09:28,8.7,96.4,San Francisco
2024-11-02 05:37:57,5.3,59.7,San Diego
2024-12-03 16:56:00,6.1,35.5,Paris
2024-06-16 14:11:01,6.5,51.8,Paris
2024-05-18 16:28:47,6.2,73.9,Moscow
2024-05-10 15:41:45,3.3,80.3,Los Angeles
2024-12-09 17:15:07,7.0,17.7,Berlin
2024-12-15 03:21:39,6.4,8.2,San Francisco
2024-04-13 12:12:21,7.9,28.8,San Diego
2024-10-23 19:40:47,4.5,48.6,Istanbul
2024-05-16 05:18:00,3.1,24.0,San Diego
2024-11-13 03:25:05,8.8,81.7,Sacramento
2024-06-11 15:20:01,6.6,58.3,Fresno
2024-04-19 13:43:59,6.4,88.9,Fresno
2024-09-09 03:22:24,8.4,56.0,San Diego
2024-03-24 13:14:23,8.6,40.3,Sacramento
2024-03-26 00:53:17,4.5,5.8,Rome
2024-02-06 09:56:58,7.3,57.8,San Diego
2024-08-20 05:13:30,8.7,79.7,San Francisco
2024-06-29 00:33:47,7.4,99.2,Mexico City
2024-06-29 23:05:07,7.6,96.9,Fresno
2024-12-28 02:30:04,7.3,79.7,Sacramento
2024-05-21 07:41:33,3.3,35.9,Jakarta
2024-06-20 15:17:35,7.7,83.9,Paris
2024-04-04 08:19:08,4.8,5.7,San Francisco
2024-02-04 00:36:54,4.4,30.1,Paris
2024-04-02 19:29:37,4.6,67.0,San Francisco
2024-01-04 08:13:45,8.1,94.2,San Francisco
2024-07-05 11:53:33,7.0,54.9,New York
2024-10-20 03:53:47,5.5,25.3,San Francisco
2024-05-20 22:38:58,6.1,16.0,Fresno
2024-09-06 07:43:28,8.4,30.3,San Diego
2024-12-14 08:32:41,7.4,97.6,Los Angeles
2024-03-18 04:02:17,6.7,8.9,San Francisco
2024-02-11 12:40:38,6.7,84.3,Sacramento
2024-08-17 17:51:46,8.3,47.0,Lima
2024-10-12 20:27:11,6.7,65.6,Mexico City
2024-04-09 22:38:47,8.4,82.7,San Diego
2024-07-18 12:29:10,6.1,23.0,Fresno
2024-07-18 22:29:11,5.1,62.9,Los Angeles
2024-11-11 18:15:52,4.5,32.2,Tokyo
2024-01-25 20:28:42,5.3,37.5,San Francisco
2024-02-29 06:17:19,7.1,77.4,Rome
2024-01-21 13:59:19,8.7,47.0,Los Angeles
2024-10-27 20:35:29,5.2,78.3,Rome
2024-06-28 12:41:22,5.7,72.6,Paris
2024-11-25 02:55:47,6.6,58.3,Los Angeles
2024-07-23 03:32:26,4.8,71.5,San Francisco
2024-12-11 20:11:03,4.1,36.2,Paris
2024-11-20 13:54:42,4.8,72.4,San Francisco
2024-04-03 15:51:03,8.0,16.4,Lima
2024-10-06 08:16:25,3.5,41.7,Sacramento
2024-01-10 01:46:45,8.5,78.9,Fresno
2024-05-04 05:19:44,7.6,14.5,San Francisco
2024-11-09 19:25:05,7.7,44.7,Istanbul
2024-04-13 02:51:52,5.6,28.6,San Diego
2024-10-23 08:15:33,3.6,10.9,Moscow
2024-01-26 01:56:37,7.0,5.4,San Diego
2024-10-13 13:27:47,4.9,97.7,Rome
2024-04-09 08:04:40,6.4,5.2,San Francisco
2024-11-10 14:34:46,4.6,31.1,Jakarta
2024-12-07 02:48:00,6.4,78.0,Fresno
2024-02-13 04:03:13,8.5,95.6,San Diego
2024-05-18 14:37:36,4.2,83.4,Berlin
2024-12-26 13:29:11,5.8,37.0,Fresno
2024-01-27 07:54:29,3.4,63.5,Berlin
2024-08-11 21:59:06,6.4,20.1,Tehran
2024-09-06 22:12:43,3.2,81.0,San Francisco
2024-08-27 14:44:35,7.0,33.6,Mexico City
2024-09-19 14:49:16,6.3,84.2,Fresno
2024-01-15 13:09:18,7.1,24.7,Moscow
2024-03-29 07:18:36,4.8,24.1,Shanghai
2024-12-28 23:17:06,8.1,84.0,San Diego
2024-09-25 04:35:47,9.0,74.0,Manila
2024-05-29 05:55:29,7.1,49.5,Sacramento
2024-06-22 08:19:40,6.4,79.8,San Francisco
2024-07-15 16:08:47,5.9,63.2,Fresno
2024-11-05 11:36:20,8.2,49.7,Sacramento
2024-04-11 06:53:16,7.0,24.3,San Francisco
2024-08-31 13:56:55,3.9,92.9,New York
2024-01-27 07:01:26,6.4,13.2,San Francisco
2024-04-25 17:16:36,3.5,70.6,Tokyo
2024-04-11 08:45:41,8.2,10.5,San Francisco
2024-09-24 16:53:02,4.5,34.7,Rome
2024-05-29 07:28:08,4.9,6.5,Berlin
2024-05-28 03:11:57,6.8,31.2,Berlin
2024-05-05 23:34:50,7.1,65.2,Paris
2024-01-14 05:05:33,3.9,74.8,Delhi
2024-01-21 09:27:36,5.2,51.6,San Diego
2024-08-28 12:49:32,4.6,17.7,San Diego
2024-10-09 22:35:43,4.7,12.5,San Diego
2024-08-02 17:02:04,7.4,85.6,Los Angeles
2024-03-22 10:30:21,8.2,66.3,Manila
2024-06-08 19:30:40,8.0,99.3,Los Angeles
2024-09-12 22:32:11,6.2,27.2,Delhi
2024-03-13 11:15:57,5.5,30.5,Paris
2024-12-07 01:40:27,6.1,21.3,San Francisco
2024-09-03 15:06:43,5.4,60.9,Istanbul
2024-07-13 01:52:25,5.5,38.9,Fresno
2024-06-21 01:22:05,6.3,34.5,Istanbul
2024-11-02 23:33:28,3.0,86.2,San Diego
2024-12-22 17:34:59,7.5,84.9,Sacramento
2024-07-03 23:53:42,7.1,96.0,Fresno
2024-12-22 00:43:33,6.1,69.4,Los Angeles
2024-09-19 14:45:33,6.2,25.4,San Francisco
2024-07-28 13:09:00,5.1,37.2,Sacramento
2024-01-30 09:29:08,5.2,36.9,Shanghai
2024-04-12 11:46:35,4.9,66.0,Fresno
2024-06-08 17:51:23,6.4,16.9,Istanbul
2024-11-19 09:33:51,6.1,7.1,Los Angeles
2024-04-24 04:21:39,3.1,44.3,Sacramento
2024-06-25 00:34:08,3.8,40.3,Mexico City
2024-05-18 09:55:51,8.9,10.7,San Diego
2024-11-28 07:54:56,3.8,99.2,San Diego
2024-04-07 18:51:03,8.6,10.1,San Francisco
2024-09-22 13:50:26,6.9,64.6,Los Angeles
2024-04-29 01:46:11,8.7,48.1,San Diego
2024-06-18 02:27:56,6.3,43.1,San Diego
2024-10-16 19:46:13,4.4,81.5,Santiago
2024-03-31 13:07:57,7.9,52.9,Los Angeles
2024-03-18 13:44:24,5.9,32.6,San Diego
2024-04-21 01:46:25,6.2,61.3,Manila
2024-09-18 03:09:31,7.6,32.9,Fresno
2024-08-12 18:30:32,8.2,41.0,Delhi
2024-01-27 12:17:39,4.3,49.2,San Diego
2024-12-19 15:09:45,5.4,70.1,San Francisco
2024-11-17 09:05:20,8.0,41.5,San Francisco
2024-06-25 20:32:05,5.1,58.4,San Diego
2024-01-07 18:09:08,3.6,99.3,Jakarta
2024-07-11 21:58:39,6.3,27.5,Tehran
2024-12-08 04:58:19,8.4,74.0,San Diego
2024-06-01 01:16:26,4.4,57.7,San Diego
2024-09-19 12:22:40,6.8,50.8,Sacramento
2024-03-28 15:35:28,8.4,60.2,Sacramento
2024-05-08 20:29:07,3.0,16.6,Fresno
2024-12-01 07:06:47,5.0,97.7,Sacramento
2024-05-24 20:43:54,5.6,25.8,Sacramento
2024-05-10 06:45:49,6.1,33.1,Jakarta
2024-04-05 16:04:39,5.7,89.9,Los Angeles
2024-01-13 19:13:24,3.1,67.5,Fresno
2024-11-17 07:54:06,4.8,59.0,Sacramento
2024-04-05 09:47:11,7.8,58.9,Delhi
2024-06-12 08:29:31,8.9,7.8,San Francisco
2024-09-26 17:50:30,3.3,18.8,San Diego
2024-02-12 00:54:15,3.9,18.1,Los Angeles
2024-05-16 00:13:52,6.1,19.0,Los Angeles
2024-07-31 19:15:48,4.5,28.9,Fresno
2024-02-04 09:40:40,3.7,79.5,Fresno
2024-10-24 07:53:48,8.5,32.3,San Francisco
2024-06-01 02:50:25,7.3,54.8,Tokyo
2024-11-01 06:59:41,8.6,10.8,Istanbul
2024-05-11 23:11:11,4.7,38.1,Fresno
2024-05-15 17:42:06,5.8,23.4,Mexico City
2024-09-30 05:36:45,8.0,46.8,New York
2024-12-12 07:26:19,7.2,37.9,Fresno
2024-04-10 01:24:21,5.8,27.5,Istanbul
2024-02-29 07:28:45,8.0,21.7,Sacramento
2024-04-02 15:28:24,5.5,93.5,San Diego
2024-12-30 08:17:11,8.2,77.1,Sacramento
2024-09-02 04:26:34,6.7,86.7,Tehran
2024-06-19 23:31:10,7.5,13.9,Tehran
2024-07-24 01:02:00,7.6,38.7,San Francisco
2024-03-21 05:13:37,8.3,100.0,Fresno
2024-10-01 06:25:53,3.7,63.8,Fresno
2024-09-24 14:33:52,8.1,82.9,Moscow
2024-12-01 00:01:21,5.6,49.8,Fresno
2024-09-03 07:45:33,8.2,49.7,Sacramento
2024-07-26 14:31:25,3.6,80.6,Delhi
2024-03-16 00:21:01,7.5,16.7,Lima
2024-11-27 10:18:26,9.0,18.6,Sacramento
2024-06-13 05:58:55,4.9,42.1,Los Angeles
2024-03-12 20:04:54,3.0,5.6,Berlin
2024-07-18 03:41:35,7.4,74.9,Tehran
2024-04-22 11:22:02,4.5,92.9,San Francisco
2024-07-01 04:47:13,4.4,83.7,San Diego
2024-07-08 00:50:04,3.2,40.0,Istanbul
2024-05-14 07:16:59,6.7,90.2,San Diego
2024-09-13 01:30:11,6.1,46.6,Sacramento
2024-11-20 10:46:52,3.6,17.9,Jakarta
2024-10-21 01:50:57,5.3,97.6,San Francisco
2024-06-28 01:13:35,5.4,47.9,Sacramento
2024-06-30 08:09:54,7.6,29.3,Tehran
2024-05-12 00:21:35,5.6,42.6,San Diego
2024-12-09 22:03:08,3.8,58.9,Fresno
2024-02-13 15:29:20,6.9,74.1,San Diego
2024-11-03 19:11:32,6.6,34.1,Lima
2024-03-16 13:43:52,4.5,27.8,San Francisco
2024-12-19 00:58:13,4.9,65.5,Lima
2024-10-27 14:03:46,4.9,14.7,Moscow
2024-06-16 20:41:22,3.6,40.0,Lima
2024-07-04 05:55:43,5.3,75.9,Istanbul
2024-10-13 07:39:08,7.2,47.8,Tokyo
2024-12-30 01:32:40,8.6,55.7,San Francisco
2024-02-03 13:09:31,7.9,60.1,Los Angeles
2024-02-28 22:35:07,6.2,88.2,Tehran
2024-09-19 09:01:07,4.9,36.0,Sacramento
2024-06-28 16:04:47,8.0,5.5,Fresno
2024-04-27 20:43:00,5.5,31.2,Fresno
2024-08-30 05:29:19,7.5,16.6,New York
2024-04-28 17:51:22,8.8,56.8,Sacramento
2024-06-30 11:27:56,5.1,99.2,Los Angeles
2024-03-03 08:04:23,8.3,38.8,Moscow
2024-04-19 00:49:14,8.8,70.9,Tehran
2024-01-03 10:58:36,4.3,31.2,Los Angeles
2024-10-16 01:25:40,8.5,57.2,San Diego
2024-08-06 08:46:41,3.4,85.8,San Francisco
2024-12-19 20:19:50,6.4,94.1,Manila
2024-11-30 13:08:10,8.0,37.5,Fresno
2024-02-20 20:14:06,7.4,48.8,San Diego
2024-03-20 08:27:43,7.6,28.6,Tokyo
2024-02-01 11:12:23,3.7,68.6,San Francisco
2024-11-25 08:04:21,3.7,51.1,Fresno
2024-04-03 21:40:51,3.7,13.5,Fresno
2024-08-18 18:56:19,5.9,12.9,San Francisco
2024-09-04 08:55:57,3.3,44.6,Istanbul
2024-04-16 01:26:12,7.3,82.1,San Francisco
2024-05-13 10:01:36,3.9,11.5,Sacramento
2024-07-17 17:54:01,3.0,19.9,San Diego
2024-04-24 12:25:01,5.0,84.2,Sacramento
2024-08-23 09:51:35,8.6,28.7,Los Angeles
2024-03-31 00:06:44,7.5,28.8,Paris
2024-03-08 05:48:08,3.9,88.0,Los Angeles
2024-05-06 20:08:04,3.1,55.5,Fresno
2024-10-02 05:07:16,4.7,55.5,Sacramento
2024-11-09 11:30:40,6.3,9.5,Fresno
2024-06-07 12:00:33,3.6,63.4,Istanbul
2024-08-18 17:49:13,3.4,91.1,Los Angeles
2024-01-23 03:07:05,4.6,66.1,Tehran
2024-06-29 17:15:12,4.7,72.3,Berlin
2024-01-21 12:39:53,5.6,34.8,Tokyo
2024-04-25 09:42:00,3.7,79.7,Fresno
